"district_no","accumulation_period","Year","stations_rain","stations_temp","Y_t","IR_t","IT_t","prediction"
6635,"3:9",2011,5133,817,72.2897058823529,345.7,13.1869158878505,74.2600767913928
6635,"3:9",2012,5133,817,65.8007352941176,313.1,12.8158878504673,72.5592226643558
6635,"3:9",2013,5133,817,82.4117647058823,415.3,11.8981308411215,80.1202700530596
6635,"3:9",2014,5133,817,81.0227941176471,493.2,13.2836448598131,76.2977102079476
6635,"3:9",2015,5133,817,75.7338235294118,383.9,12.8411214953271,75.2682858138758
6635,"3:9",2016,5133,817,76.7448529411765,321.9,13.2621495327103,72.750047706723
6635,"3:9",2017,5133,817,72.5558823529412,457.7,13.1836448598131,76.412004705541
6635,"3:9",2018,5133,817,68.7669117647059,248.8,14.242523364486,69.9229037308358
6635,"3:9",2019,5133,817,78.4779411764706,460.9,13.5817757009346,80.9202720714558
6635,"3:9",2020,5133,817,75.2889705882353,295.6,13.3658878504673,70.5119669629834
6635,"3:9",2021,5133,817,70.7,468,12.3855140186916,73.31111900414
6636,"3:9",2006,2171,1691,71.4375,464.8,13.2261682242991,67.5674638370381
6636,"3:9",2007,2171,1691,68.835,596.3,13.5107476635514,69.199587328965
6636,"3:9",2008,2171,1691,78.3325,332.5,13.1032710280374,77.5757645659086
6636,"3:9",2009,2171,1691,74.43,434.9,13.5761682242991,72.2587431210404
6636,"3:9",2010,2171,1691,69.8275,427.8,12.7873831775701,71.8796397122252
6636,"3:9",2011,2171,1691,68.525,328.8,13.6420560747664,71.1159195811965
6636,"3:9",2012,2171,1691,63.8225,435,13.4869158878505,71.2048003228183
6636,"3:9",2013,2171,1691,76.32,451.2,12.2191588785047,76.8404970801837
6636,"3:9",2014,2171,1691,79.1175,527.9,13.7448598130841,77.837107236558
6636,"3:9",2015,2171,1691,75.815,363.9,13.2158878504673,73.7461649198975
6636,"3:9",2016,2171,1691,78.8125,417.7,13.8747663551402,76.4114974214317
6636,"3:9",2017,2171,1691,69.31,473.5,13.618691588785,73.2353098141853
6636,"3:9",2018,2171,1691,66.0075,249.1,14.8373831775701,66.0596396766097
6636,"3:9",2019,2171,1691,75.605,370.8,13.918691588785,73.9581326485167
6636,"3:9",2020,2171,1691,73.7025,292.1,13.4191588785047,73.5291640852485
6636,"3:9",2021,2171,1691,68.5,467.3,12.9345794392523,65.9805686481664
7133,"3:3",2006,150,4709,73.0727941176471,46.2,2.18709677419355,74.9632160343075
7133,"3:3",2007,150,4709,70.4279411764706,50.2,5.95483870967742,71.2681523619897
7133,"3:3",2008,150,4709,74.7830882352941,51,3.98709677419355,72.9900309758138
7133,"3:3",2009,150,4709,77.4382352941176,47.9,4.37741935483871,73.149956621377
7133,"3:3",2010,150,4709,75.9933823529412,18.4,4.30967741935484,72.8310701650831
7133,"3:3",2011,150,4709,60.8485294117647,10.2,6.27741935483871,68.7771770947971
7133,"3:3",2012,150,4709,66.2036764705882,6.8,7.16774193548387,66.5743839233408
7133,"3:3",2013,150,4709,76.4588235294118,31.9,0.4,76.7345776741749
7133,"3:3",2014,150,4709,70.9139705882353,6.8,7.26129032258065,66.4359195678873
7133,"3:3",2015,150,4709,73.9691176470588,29.3,4.68709677419355,73.651094901593
7133,"3:3",2016,150,4709,72.0242647058823,43.5,3.09677419354839,74.6945313020066
7133,"3:3",2017,150,4709,70.6794117647059,22.4,7.41935483870968,69.6461619087786
7133,"3:3",2018,150,4709,77.8345588235294,38,2.65483870967742,75.4053886934235
7133,"3:3",2019,150,4709,71.0897058823529,36.1,6.04193548387097,72.3319033052768
7133,"3:3",2020,150,4709,77.9448529411765,30.4,5.07096774193548,73.3090434715908
7133,"3:3",2021,150,4709,66.6,38.8,4.8741935483871,73.5197449397365
7137,"3:5",2006,2362,3340,78.1154411764706,273.2,7.89347826086957,80.021197790161
7137,"3:5",2007,2362,3340,72.3944117647059,154.7,11.0217391304348,72.4808089753625
7137,"3:5",2008,2362,3340,83.0733823529412,211.9,9.1304347826087,74.1838022728211
7137,"3:5",2009,2362,3340,82.3523529411764,241.3,10.254347826087,85.9892035054434
7137,"3:5",2010,2362,3340,72.8313235294117,180.6,8.12608695652174,75.2818588130317
7137,"3:5",2011,2362,3340,66.810294117647,99,10.629347826087,72.1635112706232
7137,"3:5",2012,2362,3340,66.4892647058823,138.7,9.88260869565217,71.594377390035
7137,"3:5",2013,2362,3340,83.6682352941176,233,6.85978260869565,77.8545898117271
7137,"3:5",2014,2362,3340,76.5472058823529,169.9,10.3804347826087,72.3541378312134
7137,"3:5",2015,2362,3340,87.1261764705882,110.7,8.80108695652174,81.6261631216458
7137,"3:5",2016,2362,3340,64.4051470588235,195,8.50217391304348,73.3925133847731
7137,"3:5",2017,2362,3340,70.6841176470588,168.2,10.0554347826087,71.7055312180781
7137,"3:5",2018,2362,3340,80.6630882352941,205.3,10.5152173913043,78.4915640041476
7137,"3:5",2019,2362,3340,76.2420588235294,227.4,9.05760869565217,76.0074138856446
7137,"3:5",2020,2362,3340,79.4210294117647,121.7,9.86630434782609,72.8672089786094
7137,"3:5",2021,2362,3340,76.2,174.6,7.35217391304348,81.0096471584479
7140,"3:4",2006,535,4709,77.685294117647,138.1,5.16393442622951,74.0677421349513
7140,"3:4",2007,535,4709,78.8729411764706,76.9,9.44098360655738,80.3381241196367
7140,"3:4",2008,535,4709,86.6605882352941,159.7,5.55901639344262,84.1575103023303
7140,"3:4",2009,535,4709,87.8482352941176,112.3,8.22786885245902,86.7037826336928
7140,"3:4",2010,535,4709,86.0358823529412,53.1,6.8344262295082,82.5338771287543
7140,"3:4",2011,535,4709,75.8235294117647,29.9,9.34426229508197,76.9289614215407
7140,"3:4",2012,535,4709,66.7111764705882,76.7,7.14918032786885,76.3680114704283
7140,"3:4",2013,535,4709,87.6988235294118,80,3.94098360655738,86.3711912176898
7140,"3:4",2014,535,4709,81.3864705882353,21.5,8.98852459016393,80.7642043169982
7140,"3:4",2015,535,4709,74.8741176470588,85.4,6.69672131147541,75.820143480489
7140,"3:4",2016,535,4709,71.2617647058824,148,5.01967213114754,75.2457161699337
7140,"3:4",2017,535,4709,80.3494117647059,48.2,7.17049180327869,82.5229266252682
7140,"3:4",2018,535,4709,83.6370588235294,69.3,7.2672131147541,77.0347157146187
7140,"3:4",2019,535,4709,86.6247058823529,135.5,7.38524590163934,90.6950376448478
7140,"3:4",2020,535,4709,85.9123529411765,94,7.96229508196721,79.0013954762618
7140,"3:4",2021,535,4709,77.1,80.4,5.16065573770492,79.9290130837346
7141,"3:3",2006,3340,6344,81.9,97.8,2.95806451612903,80.6212732760735
7141,"3:3",2007,3340,6344,73.6,54.5,6.65806451612903,75.5562428181693
7141,"3:3",2008,3340,6344,87.1,106.7,5.01935483870968,82.0308871308724
7141,"3:3",2009,3340,6344,84.7,117.2,5.02258064516129,82.9900002418158
7141,"3:3",2010,3340,6344,80.2,74.6,4.94838709677419,79.6686991065356
7141,"3:3",2011,3340,6344,71.9,17.1,6.00967741935484,74.155764358272
7141,"3:3",2012,3340,6344,58.6,20.7,7.54838709677419,69.3079385047726
7141,"3:3",2013,3340,6344,85.6,31.5,1.50645161290323,84.1759411530433
7141,"3:3",2014,3340,6344,80.1,9.9,6.91290322580645,70.5223893803285
7141,"3:3",2015,3340,6344,81.5,46.9,5.26129032258065,77.6848514833427
7141,"3:3",2016,3340,6344,68,68.5,4.73225806451613,79.5247219346502
7141,"3:3",2017,3340,6344,78.3,78,8.10322580645161,76.3192574459624
7141,"3:3",2018,3340,6344,76.4,70.7,3.72258064516129,80.3741132896026
7141,"3:3",2019,3340,6344,82.4,133.9,6.90322580645161,86.6897842402616
7141,"3:3",2020,3340,6344,87.1,66.7,6.5258064516129,77.138802413317
7141,"3:3",2021,3340,6344,76.6,49.8,5.58709677419355,77.2393332229811
7231,"3:4",2006,535,5871,77.0904411764706,138.1,4.25737704918033,71.6599286448956
7231,"3:4",2007,535,5871,67.0844117647059,76.9,8.78196721311475,69.728358545896
7231,"3:4",2008,535,5871,74.6783823529412,159.7,4.63606557377049,73.9786879049396
7231,"3:4",2009,535,5871,74.8723529411765,112.3,7.53606557377049,73.9103271607337
7231,"3:4",2010,535,5871,73.1663235294118,53.1,6.18032786885246,72.4460193153754
7231,"3:4",2011,535,5871,61.8602941176471,29.9,8.95737704918033,64.8732845938732
7231,"3:4",2012,535,5871,68.8542647058824,76.7,7.11147540983607,69.1395446096551
7231,"3:4",2013,535,5871,79.1482352941177,80,3.72950819672131,79.0093331412909
7231,"3:4",2014,535,5871,69.0422058823529,21.5,8.74918032786885,65.4466677236508
7231,"3:4",2015,535,5871,68.2361764705882,85.4,6.49344262295082,69.9377427324882
7231,"3:4",2016,535,5871,66.6301470588235,148,4.64590163934426,72.6667273698737
7231,"3:4",2017,535,5871,67.5241176470588,48.2,7.08360655737705,69.5989768107982
7231,"3:4",2018,535,5871,71.7180882352941,69.3,6.97049180327869,69.1664556657059
7231,"3:4",2019,535,5871,78.1120588235294,135.5,7.18196721311475,78.0820697409858
7231,"3:4",2020,535,5871,74.7060294117647,94,7.91639344262295,71.3267905758715
7231,"3:4",2021,535,5871,71.7,80.4,5.0016393442623,73.4526148757318
7232,"3:6",2006,535,4508,67.8985294117647,281.7,7.61885245901639,72.0822275075262
7232,"3:6",2007,535,4508,62.6652941176471,260,10.1918032786885,64.6671109408845
7232,"3:6",2008,535,4508,74.7320588235294,261.5,8.30491803278689,71.8414660402251
7232,"3:6",2009,535,4508,74.3988235294118,296.5,8.87213114754098,69.9244374382592
7232,"3:6",2010,535,4508,65.4655882352941,209.2,7.73360655737705,71.4064412006113
7232,"3:6",2011,535,4508,61.1323529411765,192.4,10.0819672131148,64.9122708427636
7232,"3:6",2012,535,4508,70.9991176470588,262.2,8.77786885245902,70.8789867199437
7232,"3:6",2013,535,4508,73.0658823529412,300,6.28934426229508,69.4066688236867
7232,"3:6",2014,535,4508,70.1326470588235,131.2,9.45901639344262,64.6272706666441
7232,"3:6",2015,535,4508,69.4994117647059,148.2,8.21885245901639,68.2663797212857
7232,"3:6",2016,535,4508,63.7661764705882,388,7.77786885245902,66.8617993951415
7232,"3:6",2017,535,4508,61.9329411764706,143.9,9.78606557377049,64.1901653185925
7232,"3:6",2018,535,4508,67.5997058823529,193.4,9.93114754098361,65.7370433971722
7232,"3:6",2019,535,4508,75.2664705882353,276.1,9.15327868852459,69.4982360213705
7232,"3:6",2020,535,4508,65.0332352941176,205,9.33360655737705,68.6611305731974
7232,"3:6",2021,535,4508,70.8,209,7.85163934426229,71.4266006868128
7235,"3:9",2006,5029,5433,78.9948529411765,598.5,13.9285046728972,75.545990043282
7235,"3:9",2007,5029,5433,75.0285294117647,565.9,13.9752336448598,75.1449346267719
7235,"3:9",2008,5029,5433,81.362205882353,527.6,13.1294392523364,78.9635357504311
7235,"3:9",2009,5029,5433,79.2958823529412,472.6,14.253738317757,75.4866590385786
7235,"3:9",2010,5029,5433,76.9295588235294,509.6,13.2355140186916,78.1323791576278
7235,"3:9",2011,5029,5433,77.5632352941177,363.1,14.392523364486,78.5000791250304
7235,"3:9",2012,5029,5433,82.2969117647059,459.8,13.7294392523364,76.0094449039366
7235,"3:9",2013,5029,5433,80.8305882352941,567.1,12.6990654205607,83.61991540095
7235,"3:9",2014,5029,5433,74.7642647058824,417.2,14.2154205607477,76.4674032554932
7235,"3:9",2015,5029,5433,72.9979411764706,408.5,14.0845794392523,76.5663199628211
7235,"3:9",2016,5029,5433,75.6316176470588,571.2,13.5939252336449,76.2754480597372
7235,"3:9",2017,5029,5433,70.2652941176471,518.8,14.2700934579439,75.1142432656977
7235,"3:9",2018,5029,5433,85.6989705882353,433.8,15.4327102803738,84.0234596811179
7235,"3:9",2019,5029,5433,72.9326470588235,503.7,14.6808411214953,76.5402141872775
7235,"3:9",2020,5029,5433,84.6663235294118,360,15.1691588785047,83.6283059114296
7235,"3:9",2021,5029,5433,79,458.4,13.2691588785047,78.2404911592288
7331,"3:9",2006,150,5692,79.7786764705883,403.4,15.1705607476636,74.2046233150495
7331,"3:9",2007,150,5692,65.4467647058824,383.3,15.3514018691589,72.1141208927806
7331,"3:9",2008,150,5692,81.0148529411765,265.9,14.811214953271,81.9293973465414
7331,"3:9",2009,150,5692,81.9829411764706,365.7,15.5,70.7578981952694
7331,"3:9",2010,150,5692,76.2510294117647,418.9,14.2943925233645,78.3367819188152
7331,"3:9",2011,150,5692,59.6191176470588,311.4,15.5168224299065,68.3760983959769
7331,"3:9",2012,150,5692,72.087205882353,306.5,15.2757009345794,69.5351418533551
7331,"3:9",2013,150,5692,80.1552941176471,367.9,14.2752336448598,77.7295966671513
7331,"3:9",2014,150,5692,78.0233823529412,420.3,15.503738317757,80.6416116333445
7331,"3:9",2015,150,5692,80.1914705882353,216.3,15.6154205607477,80.5638155168004
7331,"3:9",2016,150,5692,69.2595588235294,371.4,15.2738317757009,70.4466243776985
7331,"3:9",2017,150,5692,70.0276470588235,352.4,15.5981308411215,69.9717443204628
7331,"3:9",2018,150,5692,79.5957352941177,323.4,16.6051401869159,79.7684982554342
7331,"3:9",2019,150,5692,68.2638235294118,325.4,15.6551401869159,68.5693863247108
7331,"3:9",2020,150,5692,80.5319117647059,214.1,15.8607476635514,78.5916871267367
7331,"3:9",2021,150,5692,75.7,414.1,14.4761682242991,76.3923856246203
7332,"3:4",2006,5692,1072,74.2573529411765,72,7.25081967213115,80.3561376368611
7332,"3:4",2007,5692,1072,67.9735294117647,42.5,10.8344262295082,72.9139786614932
7332,"3:4",2008,5692,1072,81.989705882353,90.5,8.00491803278688,77.814568679293
7332,"3:4",2009,5692,1072,82.7058823529412,77,9.95737704918033,79.8707579724882
7332,"3:4",2010,5692,1072,76.2220588235294,41,8.67540983606557,74.4646670024869
7332,"3:4",2011,5692,1072,62.8382352941177,24.5,10.7524590163934,63.8161881276888
7332,"3:4",2012,5692,1072,74.0544117647059,40.1,9.59836065573771,73.1810279967891
7332,"3:4",2013,5692,1072,81.1705882352941,92.9,6.56393442622951,76.6677255286944
7332,"3:4",2014,5692,1072,75.4867647058824,49.5,11.0655737704918,75.2782340490817
7332,"3:4",2015,5692,1072,68.8029411764706,32.6,9.07540983606557,70.4826056817994
7332,"3:4",2016,5692,1072,68.3191176470588,104.6,7.73770491803279,73.0705023213249
7332,"3:4",2017,5692,1072,68.8352941176471,28.1,9.77049180327869,67.2835013540906
7332,"3:4",2018,5692,1072,77.6514705882353,61.4,9.56885245901639,79.0398819232749
7332,"3:4",2019,5692,1072,70.6676470588235,48.2,9.91147540983606,75.7834151355327
7332,"3:4",2020,5692,1072,81.9838235294118,42.1,10.272131147541,73.300779745979
7332,"3:4",2021,5692,1072,76.5,42.7,7.56393442622951,76.1348517125341
7333,"3:5",2006,150,4323,80.95,144,7.57173913043478,82.2226264711719
7333,"3:5",2007,150,4323,69.32,101.3,10.8902173913043,73.4039542830806
7333,"3:5",2008,150,4323,78.59,117.7,8.5304347826087,78.1077028024883
7333,"3:5",2009,150,4323,80.86,112.1,9.90217391304348,75.2650470483723
7333,"3:5",2010,150,4323,79.03,142.8,7.88478260869565,81.2073313507201
7333,"3:5",2011,150,4323,59.1,42.9,11.3021739130435,62.886666137411
7333,"3:5",2012,150,4323,71.47,78.7,9.99130434782609,70.7883744366225
7333,"3:5",2013,150,4323,88.14,203.4,6.3945652173913,83.5469731393889
7333,"3:5",2014,150,4323,75.51,97.1,10.5423913043478,73.2441304539214
7333,"3:5",2015,150,4323,67.68,63.2,9.26195652173913,67.4323775288401
7333,"3:5",2016,150,4323,74.05,187.2,8.02065217391304,78.0020760430265
7333,"3:5",2017,150,4323,71.12,107.8,10.2228260869565,74.5352946368729
7333,"3:5",2018,150,4323,77.59,152.7,10.4217391304348,73.9453505223187
7333,"3:5",2019,150,4323,73.86,160.7,8.84239130434783,77.7380542282179
7333,"3:5",2020,150,4323,77.73,79.3,9.92934782608696,70.9265748457549
7333,"3:5",2021,150,4323,79.4,115.6,7.11630434782609,81.1474660717918
7334,"3:6",2006,377,5275,73.7698529411765,219.4,12.4819672131148,79.145709282655
7334,"3:6",2007,377,5275,65.2385294117647,321.5,14.5286885245902,63.5299443938597
7334,"3:6",2008,377,5275,75.6072058823529,254.4,13.3918032786885,73.3251653069209
7334,"3:6",2009,377,5275,77.6758823529412,222.2,13.5786885245902,74.5799401796918
7334,"3:6",2010,377,5275,76.2445588235294,238.6,12.5270491803279,78.0237402947974
7334,"3:6",2011,377,5275,70.5132352941176,153.5,14.5434426229508,73.3923914778538
7334,"3:6",2012,377,5275,68.9819117647059,169.2,13.7909836065574,74.8792226856507
7334,"3:6",2013,377,5275,75.5505882352941,359.8,11.3795081967213,71.6150627442105
7334,"3:6",2014,377,5275,75.8192647058823,122.9,14.2319672131148,72.5862173835436
7334,"3:6",2015,377,5275,79.1879411764706,144.3,13.1475409836066,76.2924321805768
7334,"3:6",2016,377,5275,57.3566176470588,373.4,12.3286885245902,62.7867419305003
7334,"3:6",2017,377,5275,73.3252941176471,195.4,14.2377049180328,73.8818562306276
7334,"3:6",2018,377,5275,68.3939705882353,228.1,14.6049180327869,72.3329703500558
7334,"3:6",2019,377,5275,75.4626470588235,234.6,13.7762295081967,73.4352363749762
7334,"3:6",2020,377,5275,79.9313235294118,215.6,13.7950819672131,74.2461012555755
7334,"3:6",2021,377,5275,70.4,330.3,12.4196721311475,69.4060914579176
7336,"3:5",2006,2486,2385,73.0867647058824,172.2,7.55978260869565,72.284005895396
7336,"3:5",2007,2486,2385,64.8076470588235,160.4,10.4108695652174,68.3501095777823
7336,"3:5",2008,2486,2385,69.7285294117647,193.6,8.58913043478261,68.1932593760548
7336,"3:5",2009,2486,2385,76.2494117647059,131.8,9.7,68.4169791955041
7336,"3:5",2010,2486,2385,64.5702941176471,193.2,7.68804347826087,71.4109276857162
7336,"3:5",2011,2486,2385,50.3911764705882,40.3,10.2923913043478,50.5577872907906
7336,"3:5",2012,2486,2385,62.7120588235294,111.8,9.43152173913044,65.9701737961624
7336,"3:5",2013,2486,2385,73.3329411764706,256.1,6.30652173913044,70.5367681058714
7336,"3:5",2014,2486,2385,69.5538235294118,121,9.77608695652174,67.6410880209937
7336,"3:5",2015,2486,2385,66.7747058823529,105.6,8.50869565217391,63.4594915717345
7336,"3:5",2016,2486,2385,61.3955882352941,238.4,7.69130434782609,64.6922145907247
7336,"3:5",2017,2486,2385,61.1164705882353,110.1,9.66304347826087,66.131339522537
7336,"3:5",2018,2486,2385,69.1373529411765,181.1,9.68369565217391,66.932615485642
7336,"3:5",2019,2486,2385,70.9582352941176,198.9,8.48913043478261,67.8998231645686
7336,"3:5",2020,2486,2385,65.0791176470588,112.8,9.33478260869565,65.9673911966614
7336,"3:5",2021,2486,2385,73.6,164.3,6.8054347826087,74.0501431709191
7337,"3:9",2006,377,5426,81.2,429.9,13.1303738317757,77.9795950191319
7337,"3:9",2007,377,5426,73.9,533.4,13.431308411215,71.6428495759899
7337,"3:9",2008,377,5426,86.6,425.2,12.5018691588785,81.5253407261553
7337,"3:9",2009,377,5426,83.4,441.7,13.4640186915888,75.9691590021188
7337,"3:9",2010,377,5426,80.8,473.6,12.2985981308411,81.9694496658209
7337,"3:9",2011,377,5426,76.3,402.4,13.7448598130841,77.6570586984618
7337,"3:9",2012,377,5426,78.6,331.4,13.4102803738318,83.0479762910229
7337,"3:9",2013,377,5426,86.8,621.9,11.9724299065421,85.7491009148603
7337,"3:9",2014,377,5426,79.2,374.7,13.6598130841121,79.7571303019531
7337,"3:9",2015,377,5426,88,268.5,13.7864485981308,88.4809667259627
7337,"3:9",2016,377,5426,65,478.7,13.1897196261682,75.4891046795042
7337,"3:9",2017,377,5426,76,422.9,13.8747663551402,75.9447791650942
7337,"3:9",2018,377,5426,81.7,351.6,15.0373831775701,83.6219355485844
7337,"3:9",2019,377,5426,83.6,354.5,13.9957943925234,81.2170637866939
7337,"3:9",2020,377,5426,88.5,311.2,14.4453271028037,86.154686207304
7337,"3:9",2021,377,5426,76.4,492.4,12.5219626168224,79.7938036913412
7339,"3:9",2006,150,1580,74.1330882352941,403.4,15.2901869158879,73.13043131775
7339,"3:9",2007,150,1580,66.0908823529412,383.3,15.3289719626168,71.6628949516589
7339,"3:9",2008,150,1580,79.1486764705882,265.9,14.7135514018692,79.7720811243083
7339,"3:9",2009,150,1580,76.1064705882353,365.7,15.5598130841122,70.8675443293601
7339,"3:9",2010,150,1580,79.1642647058823,418.9,14.4490654205607,77.2311606995166
7339,"3:9",2011,150,1580,65.7220588235294,311.4,15.5644859813084,69.9401883522336
